"sample_name","ms2_acquisition_num","ms2_retention_time","precursor_mz"
"Posi_Ida_Chlamydomonas_1",274,43.81399999998,540.248737025167
"Posi_Ida_Chlamydomonas_1",276,44.11300000002,372.320542113332
"Posi_Ida_Chlamydomonas_1",277,44.21299999998,494.348086955251
"Posi_Ida_Chlamydomonas_1",278,44.364,540.250069189569
"Posi_Ida_Chlamydomonas_1",279,44.514,645.219785571473
"Posi_Ida_Chlamydomonas_1",281,44.80300000002,256.262917047794
"Posi_Ida_Chlamydomonas_1",282,44.90299999998,366.224314834217
"Posi_Ida_Chlamydomonas_1",283,45.003,494.347078921717
"Posi_Ida_Chlamydomonas_1",284,45.10399999998,629.221982729724
"Posi_Ida_Chlamydomonas_1",285,45.204,645.218778034472
"Posi_Ida_Chlamydomonas_1",300,47.75299999998,331.217209980842
"Posi_Ida_Chlamydomonas_1",308,49.30300000002,331.217266256674
"Posi_Ida_Chlamydomonas_1",312,50.28400000002,495.349824789678
"Posi_Ida_Chlamydomonas_1",314,50.72299999998,229.181047828639
"Posi_Ida_Chlamydomonas_1",315,50.973,494.347430626739
"Posi_Ida_Chlamydomonas_1",325,52.81300000002,470.347697399842
"Posi_Ida_Chlamydomonas_1",343,55.79299999998,286.273700632099
"Posi_Ida_Chlamydomonas_1",345,56.493,308.255857522843
"Posi_Ida_Chlamydomonas_1",349,57.22300000002,268.263056070543
"Posi_Ida_Chlamydomonas_1",350,57.47299999998,286.272751409182
"Posi_Ida_Chlamydomonas_1",352,57.91300000002,200.199796306004
"Posi_Ida_Chlamydomonas_1",353,58.16299999998,496.362880452759
"Posi_Ida_Chlamydomonas_1",357,58.79299999998,267.184973575827
"Posi_Ida_Chlamydomonas_1",358,58.94299999998,308.255862011723
"Posi_Ida_Chlamydomonas_1",359,59.14300000002,496.362430307846
"Posi_Ida_Chlamydomonas_1",361,59.39299999998,269.200100200676
"Posi_Ida_Chlamydomonas_1",362,59.44300000002,422.373994524794
"Posi_Ida_Chlamydomonas_1",363,59.493,518.342675598413
"Posi_Ida_Chlamydomonas_1",364,59.54299999998,747.145199095318
"Posi_Ida_Chlamydomonas_1",365,59.643,762.493150598568
"Posi_Ida_Chlamydomonas_1",366,59.74300000002,776.833120465527
"Posi_Ida_Chlamydomonas_1",367,59.84299999998,791.509309322177
"Posi_Ida_Chlamydomonas_1",369,60.08299999998,268.190717156365
"Posi_Ida_Chlamydomonas_1",370,60.13300000002,422.371108651603
"Posi_Ida_Chlamydomonas_1",371,60.183,564.868560279662
"Posi_Ida_Chlamydomonas_1",372,60.23299999998,609.145059569531
"Posi_Ida_Chlamydomonas_1",373,60.28300000002,732.809512340586
"Posi_Ida_Chlamydomonas_1",374,60.333,761.820761897756
"Posi_Ida_Chlamydomonas_1",375,60.43300000002,777.166943830078
"Posi_Ida_Chlamydomonas_1",376,60.53299999998,791.172158904683
"Posi_Ida_Chlamydomonas_1",379,60.843,553.862174302503
"Posi_Ida_Chlamydomonas_1",380,60.89299999998,644.755586203445
"Posi_Ida_Chlamydomonas_1",381,60.94300000002,659.095912040325
"Posi_Ida_Chlamydomonas_1",382,60.993,674.107837020983
"Posi_Ida_Chlamydomonas_1",383,61.04299999998,688.782355531774
"Posi_Ida_Chlamydomonas_1",384,61.09300000002,703.122689814228
"Posi_Ida_Chlamydomonas_1",385,61.143,717.797936944135
"Posi_Ida_Chlamydomonas_1",386,61.19299999998,747.150313020818
"Posi_Ida_Chlamydomonas_1",387,61.24300000002,806.186396250046
"Posi_Ida_Chlamydomonas_1",389,61.48300000002,615.071152936572
"Posi_Ida_Chlamydomonas_1",390,61.533,629.745711022498
"Posi_Ida_Chlamydomonas_1",391,61.58299999998,644.421322967983
"Posi_Ida_Chlamydomonas_1",392,61.63300000002,659.097321009442
"Posi_Ida_Chlamydomonas_1",393,61.683,674.106589153034
"Posi_Ida_Chlamydomonas_1",394,61.73299999998,688.448255251778
"Posi_Ida_Chlamydomonas_1",395,61.78300000002,703.123520248247
"Posi_Ida_Chlamydomonas_1",396,61.833,718.132761895016
"Posi_Ida_Chlamydomonas_1",397,61.88299999998,732.807718971072
"Posi_Ida_Chlamydomonas_1",398,61.93300000002,958.118010393486
"Posi_Ida_Chlamydomonas_1",400,62.18299999998,518.345641356308
"Posi_Ida_Chlamydomonas_1",401,62.23300000002,586.054774235344
"Posi_Ida_Chlamydomonas_1",402,62.283,600.39616945769
"Posi_Ida_Chlamydomonas_1",403,62.33299999998,615.405709681498
"Posi_Ida_Chlamydomonas_1",404,62.38300000002,629.746976106558
"Posi_Ida_Chlamydomonas_1",405,62.433,644.756001474831
"Posi_Ida_Chlamydomonas_1",406,62.48299999998,688.449161899726
"Posi_Ida_Chlamydomonas_1",407,62.53300000002,891.577489628119
"Posi_Ida_Chlamydomonas_1",408,62.583,914.093234611003
"Posi_Ida_Chlamydomonas_1",409,62.63299999998,935.603655997488
"Posi_Ida_Chlamydomonas_1",411,62.87200000002,313.143784981214
"Posi_Ida_Chlamydomonas_1",412,62.922,496.363525220896
"Posi_Ida_Chlamydomonas_1",413,62.973,556.368417146469
"Posi_Ida_Chlamydomonas_1",414,63.02299999998,571.379497975259
"Posi_Ida_Chlamydomonas_1",415,63.07300000002,585.721320923695
"Posi_Ida_Chlamydomonas_1",416,63.123,600.731377659151
"Posi_Ida_Chlamydomonas_1",417,63.17299999998,615.071804280433
"Posi_Ida_Chlamydomonas_1",418,63.22300000002,847.551950307994
"Posi_Ida_Chlamydomonas_1",419,63.273,869.563744249785
"Posi_Ida_Chlamydomonas_1",420,63.32299999998,892.078084937537
"Posi_Ida_Chlamydomonas_1",422,63.57199999998,313.14308788264
"Posi_Ida_Chlamydomonas_1",423,63.62200000002,335.124777176501
"Posi_Ida_Chlamydomonas_1",424,63.672,351.098369766295
"Posi_Ida_Chlamydomonas_1",425,63.72199999998,358.200847063278
"Posi_Ida_Chlamydomonas_1",426,63.77299999998,556.368260333622
"Posi_Ida_Chlamydomonas_1",427,63.82300000002,571.37731337971
"Posi_Ida_Chlamydomonas_1",428,63.873,586.053643998283
"Posi_Ida_Chlamydomonas_1",429,63.92299999998,600.393765121724
"Posi_Ida_Chlamydomonas_1",430,63.97300000002,803.522701985509
"Posi_Ida_Chlamydomonas_1",431,64.023,847.54693453198
"Posi_Ida_Chlamydomonas_1",433,64.26199999998,205.085183217716
"Posi_Ida_Chlamydomonas_1",435,64.362,330.169834235739
"Posi_Ida_Chlamydomonas_1",436,64.41199999998,335.125013321798
"Posi_Ida_Chlamydomonas_1",437,64.46200000002,351.099452629605
"Posi_Ida_Chlamydomonas_1",438,64.51300000002,358.201293396261
"Posi_Ida_Chlamydomonas_1",439,64.563,541.694114732617
"Posi_Ida_Chlamydomonas_1",440,64.61299999998,759.996281706329
"Posi_Ida_Chlamydomonas_1",441,64.66300000002,782.010844845333
"Posi_Ida_Chlamydomonas_1",442,64.713,803.522858810062
"Posi_Ida_Chlamydomonas_1",444,64.962,149.022768866981
"Posi_Ida_Chlamydomonas_1",445,65.01199999998,205.085357046686
"Posi_Ida_Chlamydomonas_1",446,65.06200000002,239.070201971778
"Posi_Ida_Chlamydomonas_1",447,65.112,330.169421656653
"Posi_Ida_Chlamydomonas_1",448,65.16199999998,527.351618979382
"Posi_Ida_Chlamydomonas_1",449,65.21200000002,693.958596842688
"Posi_Ida_Chlamydomonas_1",450,65.262,715.970529009981
"Posi_Ida_Chlamydomonas_1",451,65.313,737.484223422745
"Posi_Ida_Chlamydomonas_1",452,65.36299999998,759.498229141822
"Posi_Ida_Chlamydomonas_1",453,65.41300000002,781.509101805769
"Posi_Ida_Chlamydomonas_1",455,65.75200000002,649.430046661742
"Posi_Ida_Chlamydomonas_1",456,65.90200000002,693.45789608164
"Posi_Ida_Chlamydomonas_1",457,66.10300000002,737.484697162576
"Posi_Ida_Chlamydomonas_1",459,66.44200000002,472.36178804095
"Posi_Ida_Chlamydomonas_1",460,66.59200000002,605.406850491013
"Posi_Ida_Chlamydomonas_1",461,66.792,650.439477430379
"Posi_Ida_Chlamydomonas_1",463,67.233,561.377350935496
"Posi_Ida_Chlamydomonas_1",464,67.48300000002,690.249153307094
"Posi_Ida_Chlamydomonas_1",468,68.45200000002,689.247046574585
"Posi_Ida_Chlamydomonas_1",470,68.69200000002,451.313832479806
"Posi_Ida_Chlamydomonas_1",471,68.742,472.361906809818
"Posi_Ida_Chlamydomonas_1",472,68.79199999998,473.327632333041
"Posi_Ida_Chlamydomonas_1",473,68.84200000002,495.340162926198
"Posi_Ida_Chlamydomonas_1",474,68.94199999998,643.239504609583
"Posi_Ida_Chlamydomonas_1",475,69.042,840.568745090669
"Posi_Ida_Chlamydomonas_1",476,69.14200000002,884.59650867616
"Posi_Ida_Chlamydomonas_1",478,69.38200000002,429.29794778294
"Posi_Ida_Chlamydomonas_1",479,69.432,451.81452601148
"Posi_Ida_Chlamydomonas_1",480,69.48199999998,631.233421057882
"Posi_Ida_Chlamydomonas_1",481,69.53200000002,643.241033236347
"Posi_Ida_Chlamydomonas_1",482,69.582,665.222220814885
"Posi_Ida_Chlamydomonas_1",483,69.63199999998,708.489842672162
"Posi_Ida_Chlamydomonas_1",484,69.68200000002,753.517803115536
"Posi_Ida_Chlamydomonas_1",485,69.732,796.541623809922
"Posi_Ida_Chlamydomonas_1",486,69.83299999998,884.589544454376
"Posi_Ida_Chlamydomonas_1",488,70.122,620.434263275043
"Posi_Ida_Chlamydomonas_1",489,70.22200000002,664.461234755167
"Posi_Ida_Chlamydomonas_1",490,70.37200000002,708.488844025246
"Posi_Ida_Chlamydomonas_1",491,70.52200000002,752.513944610186
"Posi_Ida_Chlamydomonas_1",493,70.812,532.383286062461
"Posi_Ida_Chlamydomonas_1",494,70.91200000002,576.409014533489
"Posi_Ida_Chlamydomonas_1",495,71.01199999998,620.436048497171
"Posi_Ida_Chlamydomonas_1",496,71.112,664.462283153854
"Posi_Ida_Chlamydomonas_1",497,71.21200000002,752.514064372004
"Posi_Ida_Chlamydomonas_1",499,71.45200000002,444.33028175143
"Posi_Ida_Chlamydomonas_1",500,71.502,488.358916579247
"Posi_Ida_Chlamydomonas_1",501,71.55199999998,532.383849549876
"Posi_Ida_Chlamydomonas_1",502,71.60200000002,560.41370292958
"Posi_Ida_Chlamydomonas_1",503,71.652,576.409830536927
"Posi_Ida_Chlamydomonas_1",504,71.70199999998,604.442194933906
"Posi_Ida_Chlamydomonas_1",505,71.75200000002,631.240815454605
"Posi_Ida_Chlamydomonas_1",506,71.802,648.462807736286
"Posi_Ida_Chlamydomonas_1",507,71.90200000002,653.226031931777
"Posi_Ida_Chlamydomonas_1",509,72.342,444.331593617688
"Posi_Ida_Chlamydomonas_1",510,72.59200000002,488.356972837221
"Posi_Ida_Chlamydomonas_1",512,72.882,356.279070713358
"Posi_Ida_Chlamydomonas_1",513,72.98200000002,383.278960981579
"Posi_Ida_Chlamydomonas_1",514,73.13200000002,400.304997513908
"Posi_Ida_Chlamydomonas_1",515,73.28200000002,472.362770168333
"Posi_Ida_Chlamydomonas_1",517,73.97200000002,428.33672647623
"Posi_Ida_Chlamydomonas_1",519,74.46199999998,281.163170153346
"Posi_Ida_Chlamydomonas_1",520,74.66200000002,288.920585110513
"Posi_Ida_Chlamydomonas_1",522,74.952,354.284246622032
"Posi_Ida_Chlamydomonas_1",523,75.05200000002,498.378372526561
"Posi_Ida_Chlamydomonas_1",524,75.20200000002,520.358697994675
"Posi_Ida_Chlamydomonas_1",525,75.35200000002,690.246742953403
"Posi_Ida_Chlamydomonas_1",529,75.69199999998,389.110743048085
"Posi_Ida_Chlamydomonas_1",530,75.74200000002,434.169595638518
"Posi_Ida_Chlamydomonas_1",531,75.84199999998,498.377520442839
"Posi_Ida_Chlamydomonas_1",532,75.942,520.362824430765
"Posi_Ida_Chlamydomonas_1",533,76.04200000002,689.244288272538
"Posi_Ida_Chlamydomonas_1",535,76.482,466.292319956035
"Posi_Ida_Chlamydomonas_1",536,76.73200000002,479.193331772472
"Posi_Ida_Chlamydomonas_1",542,78.402,354.281607864436
"Posi_Ida_Chlamydomonas_1",545,79.23199999998,372.3165698035
"Posi_Ida_Chlamydomonas_1",547,79.52200000002,100.075150254195
"Posi_Ida_Chlamydomonas_1",548,79.62199999998,118.085061256083
"Posi_Ida_Chlamydomonas_1",549,79.77199999998,479.194958634415
"Posi_Ida_Chlamydomonas_1",550,79.92199999998,632.241478255036
"Posi_Ida_Chlamydomonas_1",552,80.36200000002,524.252324545869
"Posi_Ida_Chlamydomonas_1",553,80.61199999998,631.238436861882
"Posi_Ida_Chlamydomonas_1",555,81.05200000002,386.290106340581
"Posi_Ida_Chlamydomonas_1",556,81.30199999998,632.241967360484
"Posi_Ida_Chlamydomonas_1",558,81.99199999998,498.37766903609
"Posi_Ida_Chlamydomonas_1",560,82.68199999998,615.242432353897
"Posi_Ida_Chlamydomonas_1",562,83.12200000002,498.376658804939
"Posi_Ida_Chlamydomonas_1",563,83.37199999998,615.242456677746
"Posi_Ida_Chlamydomonas_1",566,84.20200000002,637.225844535968
"Posi_Ida_Chlamydomonas_1",570,85.182,645.246361432346
"Posi_Ida_Chlamydomonas_1",572,85.521,629.222906411757
"Posi_Ida_Chlamydomonas_1",573,85.671,637.221148951683
"Posi_Ida_Chlamydomonas_1",574,85.872,643.237342827732
"Posi_Ida_Chlamydomonas_1",578,86.85100000002,643.239145440614
"Posi_Ida_Chlamydomonas_1",582,87.83200000002,448.29008249357
"Posi_Ida_Chlamydomonas_1",584,88.521,350.305716454567
"Posi_Ida_Chlamydomonas_1",587,89.361,678.479031570832
"Posi_Ida_Chlamydomonas_1",591,89.991,474.378486594351
"Posi_Ida_Chlamydomonas_1",592,90.141,590.423812223601
"Posi_Ida_Chlamydomonas_1",593,90.34099999998,661.249036409072
"Posi_Ida_Chlamydomonas_1",595,90.63100000002,287.220576357594
"Posi_Ida_Chlamydomonas_1",596,90.73099999998,474.378318165813
"Posi_Ida_Chlamydomonas_1",597,90.88099999998,630.221421391893
"Posi_Ida_Chlamydomonas_1",598,91.03099999998,662.251733668556
"Posi_Ida_Chlamydomonas_1",600,91.72099999998,629.226429910956
"Posi_Ida_Chlamydomonas_1",602,92.061,458.345884179892
"Posi_Ida_Chlamydomonas_1",603,92.211,502.377502095805
"Posi_Ida_Chlamydomonas_1",604,92.41099999998,661.249716975339
"Posi_Ida_Chlamydomonas_1",606,92.85100000002,510.354444516187
"Posi_Ida_Chlamydomonas_1",607,93.10099999998,629.223022446442
"Posi_Ida_Chlamydomonas_1",611,94.08100000002,510.354051177929
"Posi_Ida_Chlamydomonas_1",617,95.34100000002,660.242920456797
"Posi_Ida_Chlamydomonas_1",620,96.18100000002,304.29871000626
"Posi_Ida_Chlamydomonas_1",622,96.87100000002,393.27647948309
"Posi_Ida_Chlamydomonas_1",624,97.56100000002,304.299575519096
"Posi_Ida_Chlamydomonas_1",626,98.25100000002,375.268281619275
"Posi_Ida_Chlamydomonas_1",628,98.94100000002,298.347409362459
"Posi_Ida_Chlamydomonas_1",630,99.63100000002,500.392237708643
"Posi_Ida_Chlamydomonas_1",632,99.921,174.126088513346
"Posi_Ida_Chlamydomonas_1",633,100.02100000002,372.34705160313
"Posi_Ida_Chlamydomonas_1",634,100.12099999998,474.377876092519
"Posi_Ida_Chlamydomonas_1",635,100.221,496.36080897074
"Posi_Ida_Chlamydomonas_1",636,100.32100000002,500.393549417203
"Posi_Ida_Chlamydomonas_1",638,101.01100000002,347.245667139713
"Posi_Ida_Chlamydomonas_1",641,101.59099999998,510.354413781349
"Posi_Ida_Chlamydomonas_1",642,101.841,645.25688210259
"Posi_Ida_Chlamydomonas_1",644,102.28099999998,512.359279909736
"Posi_Ida_Chlamydomonas_1",645,102.531,646.256387727322
"Posi_Ida_Chlamydomonas_1",647,103.221,511.358197979723
"Posi_Ida_Chlamydomonas_1",652,104.34100000002,511.356962593105
"Posi_Ida_Chlamydomonas_1",659,105.741,532.335226740861
"Posi_Ida_Chlamydomonas_1",661,106.18099999998,500.394997839994
"Posi_Ida_Chlamydomonas_1",662,106.431,615.244598885966
"Posi_Ida_Chlamydomonas_1",665,107.26000000002,615.244340997665
"Posi_Ida_Chlamydomonas_1",667,107.7,101.105203533523
"Posi_Ida_Chlamydomonas_1",668,107.95000000002,500.391990595574
"Posi_Ida_Chlamydomonas_1",673,108.82000000002,195.120130219032
"Posi_Ida_Chlamydomonas_1",674,109.06999999998,336.326888808689
"Posi_Ida_Chlamydomonas_1",677,109.90000000002,336.323896488876
"Posi_Ida_Chlamydomonas_1",679,110.59000000002,629.259543140127
"Posi_Ida_Chlamydomonas_1",681,111.03,629.260178807356
"Posi_Ida_Chlamydomonas_1",682,111.28000000002,719.226136210166
"Posi_Ida_Chlamydomonas_1",684,111.72,608.294903764971
"Posi_Ida_Chlamydomonas_1",685,111.97000000002,687.312771295516
"Posi_Ida_Chlamydomonas_1",687,112.21000000002,607.28889821161
"Posi_Ida_Chlamydomonas_1",688,112.26,633.262710518501
"Posi_Ida_Chlamydomonas_1",689,112.30999999998,644.239152860545
"Posi_Ida_Chlamydomonas_1",690,112.36000000002,651.241096258049
"Posi_Ida_Chlamydomonas_1",691,112.45999999998,661.249377213797
"Posi_Ida_Chlamydomonas_1",692,112.56,696.239692797975
"Posi_Ida_Chlamydomonas_1",693,112.66000000002,720.229974344809
"Posi_Ida_Chlamydomonas_1",698,113.52,644.240825481864
"Posi_Ida_Chlamydomonas_1",699,113.77000000002,652.240263631268
"Posi_Ida_Chlamydomonas_1",701,114.21,463.127703304988
"Posi_Ida_Chlamydomonas_1",702,114.46000000002,510.184743259836
"Posi_Ida_Chlamydomonas_1",706,115.08,228.196045207356
"Posi_Ida_Chlamydomonas_1",707,115.23,463.13005622975
"Posi_Ida_Chlamydomonas_1",708,115.42999999998,508.187212619658
"Posi_Ida_Chlamydomonas_1",711,115.81999999998,194.115647082515
"Posi_Ida_Chlamydomonas_1",712,115.92,226.949119250236
"Posi_Ida_Chlamydomonas_1",713,116.02000000002,352.31700122063
"Posi_Ida_Chlamydomonas_1",714,116.11999999998,600.417480779395
"Posi_Ida_Chlamydomonas_1",716,116.80999999998,226.950544322654
"Posi_Ida_Chlamydomonas_1",720,117.78,118.085182859609
"Posi_Ida_Chlamydomonas_1",722,118.47,600.414901637898
"Posi_Ida_Chlamydomonas_1",726,119.19,231.114626813975
"Posi_Ida_Chlamydomonas_1",727,119.44000000002,675.26291185154
"Posi_Ida_Chlamydomonas_1",731,119.98000000002,186.057625255673
"Posi_Ida_Chlamydomonas_1",732,120.13000000002,674.255659613481
"Posi_Ida_Chlamydomonas_1",736,120.96,676.268549018044
"Posi_Ida_Chlamydomonas_1",739,121.78999999998,600.412370518751
"Posi_Ida_Chlamydomonas_1",741,122.13,187.058100278398
"Posi_Ida_Chlamydomonas_1",742,122.28,601.420426313262
"Posi_Ida_Chlamydomonas_1",743,122.47999999998,659.231598851722
"Posi_Ida_Chlamydomonas_1",745,123.16999999998,583.413492047521
"Posi_Ida_Chlamydomonas_1",747,123.85999999998,600.415103339985
"Posi_Ida_Chlamydomonas_1",749,124.54999999998,583.414018575265
"Posi_Ida_Chlamydomonas_1",753,125.53000000002,609.267467168639
"Posi_Ida_Chlamydomonas_1",759,126.789,102.125470850895
"Posi_Ida_Chlamydomonas_1",766,128.18899999998,567.420146502601
"Posi_Ida_Chlamydomonas_1",768,128.63899999998,217.084008459125
"Posi_Ida_Chlamydomonas_1",769,128.889,584.420036428513
"Posi_Ida_Chlamydomonas_1",773,129.609,567.414504532144
"Posi_Ida_Chlamydomonas_1",774,129.85900000002,700.299072090327
"Posi_Ida_Chlamydomonas_1",779,130.97899999998,584.418343585111
"Posi_Ida_Chlamydomonas_1",781,131.41900000002,187.124962656426
"Posi_Ida_Chlamydomonas_1",782,131.66899999998,630.261144443818
"Posi_Ida_Chlamydomonas_1",784,132.35899999998,630.25997781189
"Posi_Ida_Chlamydomonas_1",786,133.04899999998,651.241920505858
"Posi_Ida_Chlamydomonas_1",788,133.389,410.261731839461
"Posi_Ida_Chlamydomonas_1",789,133.539,420.331815160216
"Posi_Ida_Chlamydomonas_1",790,133.73899999998,607.290363703107
"Posi_Ida_Chlamydomonas_1",793,134.21899999998,101.106381432509
"Posi_Ida_Chlamydomonas_1",794,134.36899999998,420.330523941605
"Posi_Ida_Chlamydomonas_1",795,134.56900000002,448.362353806484
"Posi_Ida_Chlamydomonas_1",797,135.25900000002,429.36713232776
"Posi_Ida_Chlamydomonas_1",800,136.089,100.075940086996
"Posi_Ida_Chlamydomonas_1",802,136.42900000002,367.330908429378
"Posi_Ida_Chlamydomonas_1",803,136.57900000002,600.418690803857
"Posi_Ida_Chlamydomonas_1",804,136.779,630.494068317541
"Posi_Ida_Chlamydomonas_1",808,137.409,354.284447778069
"Posi_Ida_Chlamydomonas_1",809,137.559,583.410861189457
"Posi_Ida_Chlamydomonas_1",810,137.75899999998,601.420928175302
"Posi_Ida_Chlamydomonas_1",812,138.44899999998,630.493770498329
"Posi_Ida_Chlamydomonas_1",819,139.599,567.415116668804
"Posi_Ida_Chlamydomonas_1",820,139.84900000002,584.420602837035
"Posi_Ida_Chlamydomonas_1",824,140.81899999998,567.418264961501
"Posi_Ida_Chlamydomonas_1",826,141.50899999998,584.420037684979
"Posi_Ida_Chlamydomonas_1",828,141.94900000002,654.329826626103
"Posi_Ida_Chlamydomonas_1",829,142.19899999998,682.361009535062
"Posi_Ida_Chlamydomonas_1",831,142.43800000002,637.304405053661
"Posi_Ida_Chlamydomonas_1",832,142.488,654.330905249405
"Posi_Ida_Chlamydomonas_1",833,142.58800000002,659.286830730336
"Posi_Ida_Chlamydomonas_1",834,142.689,675.257347234495
